name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	IstringexonFrames	utr5_length	cds_length	utr3_length	gene_length	rep_transcript	modified
rna-NM_001182845.3	NC_001146.8	+	620036	621008	620066	620978	1	620036,	621008,	0	gene-YNL006W	cmpl	cmpl	0,	30	912	30	912	True	True
rna-NM_001182844.1	NC_001146.8	-	621282	622458	621312	622428	1	621282,	622458,	0	gene-YNL005C	cmpl	cmpl	0,	30	1116	30	1116	True	True
rna-NM_001182843.1	NC_001146.8	+	622884	624651	622914	624621	2	622884,623286,	622944,624651,	0	gene-YNL004W	cmpl	cmpl	0,0,	30	1365	30	1365	True	True
rna-NM_001182842.3	NC_001146.8	-	624944	625859	624974	625829	1	624944,	625859,	0	gene-YNL003C	cmpl	cmpl	0,	30	855	30	855	True	True
rna-NM_001182841.3	NC_001146.8	-	626143	627172	626173	627142	1	626143,	627172,	0	gene-YNL002C	cmpl	cmpl	0,	30	969	30	969	True	True
rna-NM_001182840.1	NC_001146.8	+	627425	628646	627455	628616	1	627425,	628646,	0	gene-YNL001W	cmpl	cmpl	0,	30	1161	30	1161	True	True
rna-NM_001183178.1	NC_001146.8	-	629591	631091	629621	631061	1	629591,	631091,	0	gene-YNR001C	cmpl	cmpl	0,	30	1440	30	1440	True	True
rna-YNCN0016C	NC_001146.8	-	631845	631917	631917	631917	1	631845,	631917,	0	gene-YNCN0016C	none	none	-1,	0	0	0	0	True	False
rna-YNCN0017W	NC_001146.8	+	632598	632672	632672	632672	1	632598,	632672,	0	gene-YNCN0017W	none	none	-1,	0	0	0	0	True	False
rna-NM_001183179.3	NC_001146.8	-	632977	633886	633007	633856	1	632977,	633886,	0	gene-YNR002C	cmpl	cmpl	0,	30	849	30	849	True	True
rna-NM_001183180.1	NC_001146.8	-	634313	635327	634343	635297	1	634313,	635327,	0	gene-YNR003C	cmpl	cmpl	0,	30	954	30	954	True	True
rna-NM_001183181.1	NC_001146.8	+	635912	636413	635942	636383	1	635912,	636413,	0	gene-YNR004W	cmpl	cmpl	0,	30	441	30	441	True	True
rna-NM_001183183.3	NC_001146.8	+	636955	638884	636985	638854	1	636955,	638884,	0	gene-YNR006W	cmpl	cmpl	0,	30	1869	30	1869	True	True
rna-NM_001183184.3	NC_001146.8	-	639151	640144	639181	640114	1	639151,	640144,	0	gene-YNR007C	cmpl	cmpl	0,	30	933	30	933	True	True
rna-NM_001183185.1	NC_001146.8	+	640365	642411	640395	642381	1	640365,	642411,	0	gene-YNR008W	cmpl	cmpl	0,	30	1986	30	1986	True	True
rna-NM_001183186.1	NC_001146.8	+	642659	643469	642689	643439	1	642659,	643469,	0	gene-YNR009W	cmpl	cmpl	0,	30	750	30	750	True	True
rna-NM_001183187.3	NC_001146.8	+	643713	644223	643743	644193	1	643713,	644223,	0	gene-YNR010W	cmpl	cmpl	0,	30	450	30	450	True	True
rna-NM_001183188.1	NC_001146.8	-	644289	646980	644319	646950	1	644289,	646980,	0	gene-YNR011C	cmpl	cmpl	0,	30	2631	30	2631	True	True
rna-NM_001183189.1	NC_001146.8	+	647401	648967	647431	648937	1	647401,	648967,	0	gene-YNR012W	cmpl	cmpl	0,	30	1506	30	1506	True	True
rna-NM_001183190.3	NC_001146.8	-	648997	651742	649027	651712	1	648997,	651742,	0	gene-YNR013C	cmpl	cmpl	0,	30	2685	30	2685	True	True
rna-NM_001183191.3	NC_001146.8	+	652434	653133	652464	653103	1	652434,	653133,	0	gene-YNR014W	cmpl	cmpl	0,	30	639	30	639	True	True
rna-NM_001183192.1	NC_001146.8	+	653356	654571	653386	654541	1	653356,	654571,	0	gene-YNR015W	cmpl	cmpl	0,	30	1155	30	1155	True	True
rna-NM_001183193.1	NC_001146.8	-	654642	661404	654672	661374	1	654642,	661404,	0	gene-YNR016C	cmpl	cmpl	0,	30	6702	30	6702	True	True
rna-NM_001183194.3	NC_001146.8	+	662882	663611	662912	663581	1	662882,	663611,	0	gene-YNR017W	cmpl	cmpl	0,	30	669	30	669	True	True
rna-NM_001183195.1	NC_001146.8	+	664239	664974	664269	664944	1	664239,	664974,	0	gene-YNR018W	cmpl	cmpl	0,	30	675	30	675	True	True
rna-NM_001183196.1	NC_001146.8	+	665308	667297	665338	667267	1	665308,	667297,	0	gene-YNR019W	cmpl	cmpl	0,	30	1929	30	1929	True	True
rna-NM_001183197.3	NC_001146.8	-	667379	668252	667409	668222	1	667379,	668252,	0	gene-YNR020C	cmpl	cmpl	0,	30	813	30	813	True	True
rna-NM_001183198.3	NC_001146.8	+	668346	669621	668376	669591	1	668346,	669621,	0	gene-YNR021W	cmpl	cmpl	0,	30	1215	30	1215	True	True
rna-NM_001183199.1	NC_001146.8	-	669743	670223	669773	670193	1	669743,	670223,	0	gene-YNR022C	cmpl	cmpl	0,	30	420	30	420	True	True
rna-NM_001183200.1	NC_001146.8	+	670387	672148	670417	672118	1	670387,	672148,	0	gene-YNR023W	cmpl	cmpl	0,	30	1701	30	1701	True	True
rna-NM_001183201.3	NC_001146.8	+	672378	672999	672408	672969	1	672378,	672999,	0	gene-YNR024W	cmpl	cmpl	0,	30	561	30	561	True	True
rna-NM_001183203.1	NC_001146.8	-	673243	674719	673273	674689	1	673243,	674719,	0	gene-YNR026C	cmpl	cmpl	0,	30	1416	30	1416	True	True
rna-NM_001183204.1	NC_001146.8	+	674892	675906	674922	675876	1	674892,	675906,	0	gene-YNR027W	cmpl	cmpl	0,	30	954	30	954	True	True
rna-NM_001183205.3	NC_001146.8	+	676146	677133	676176	677103	1	676146,	677133,	0	gene-YNR028W	cmpl	cmpl	0,	30	927	30	927	True	True
rna-NM_001183206.3	NC_001146.8	-	677168	678518	677198	678488	1	677168,	678518,	0	gene-YNR029C	cmpl	cmpl	0,	30	1290	30	1290	True	True
rna-NM_001183207.1	NC_001146.8	+	678768	680484	678798	680454	1	678768,	680484,	0	gene-YNR030W	cmpl	cmpl	0,	30	1656	30	1656	True	True
rna-NM_001183208.1	NC_001146.8	-	680663	685463	680693	685433	1	680663,	685463,	0	gene-YNR031C	cmpl	cmpl	0,	30	4740	30	4740	True	True
rna-NM_001183209.3	NC_001146.8	+	685979	687146	686009	687116	1	685979,	687146,	0	gene-YNR032W	cmpl	cmpl	0,	30	1107	30	1107	True	True
rna-NM_001184344.1	NC_001146.8	-	687212	687494	687242	687464	1	687212,	687494,	0	gene-YNR032C-A	cmpl	cmpl	0,	30	222	30	222	True	True
rna-NM_001183210.1	NC_001146.8	+	687604	690028	687634	689998	1	687604,	690028,	0	gene-YNR033W	cmpl	cmpl	0,	30	2364	30	2364	True	True
rna-NM_001183211.3	NC_001146.8	+	690290	691316	690320	691286	1	690290,	691316,	0	gene-YNR034W	cmpl	cmpl	0,	30	966	30	966	True	True
rna-NM_001184446.3	NC_001146.8	+	692530	692887	692560	692857	1	692530,	692887,	0	gene-YNR034W-A	cmpl	cmpl	0,	30	297	30	297	True	True
rna-NM_001183212.1	NC_001146.8	-	692988	694077	693018	694047	1	692988,	694077,	0	gene-YNR035C	cmpl	cmpl	0,	30	1029	30	1029	True	True
rna-NM_001183213.1	NC_001146.8	-	694330	694852	694360	694822	1	694330,	694852,	0	gene-YNR036C	cmpl	cmpl	0,	30	462	30	462	True	True
rna-NM_001183214.3	NC_001146.8	-	695021	695357	695051	695327	1	695021,	695357,	0	gene-YNR037C	cmpl	cmpl	0,	30	276	30	276	True	True
rna-NM_001183215.1	NC_001146.8	+	695564	697514	695594	697484	1	695564,	697514,	0	gene-YNR038W	cmpl	cmpl	0,	30	1890	30	1890	True	True
rna-NM_001183216.1	NC_001146.8	-	697583	699461	697613	699431	1	697583,	699461,	0	gene-YNR039C	cmpl	cmpl	0,	30	1818	30	1818	True	True
rna-NM_001183217.3	NC_001146.8	+	699659	700490	699689	700460	1	699659,	700490,	0	gene-YNR040W	cmpl	cmpl	0,	30	771	30	771	True	True
rna-NM_001183218.3	NC_001146.8	-	700510	701689	700540	701659	1	700510,	701689,	0	gene-YNR041C	cmpl	cmpl	0,	30	1119	30	1119	True	True
rna-NM_001183220.1	NC_001146.8	+	701864	703115	701894	703085	1	701864,	703115,	0	gene-YNR043W	cmpl	cmpl	0,	30	1191	30	1191	True	True
rna-NM_001183221.1	NC_001146.8	+	703668	705906	703698	705876	1	703668,	705906,	0	gene-YNR044W	cmpl	cmpl	0,	30	2178	30	2178	True	True
rna-NM_001183222.3	NC_001146.8	+	706108	707638	706138	707608	1	706108,	707638,	0	gene-YNR045W	cmpl	cmpl	0,	30	1470	30	1470	True	True
rna-NM_001183223.1	NC_001146.8	+	707757	708225	707787	708195	1	707757,	708225,	0	gene-YNR046W	cmpl	cmpl	0,	30	408	30	408	True	True
rna-NM_001183224.1	NC_001146.8	+	708492	711234	708522	711204	1	708492,	711234,	0	gene-YNR047W	cmpl	cmpl	0,	30	2682	30	2682	True	True
rna-NM_001183225.3	NC_001146.8	+	711599	712841	711629	712811	1	711599,	712841,	0	gene-YNR048W	cmpl	cmpl	0,	30	1182	30	1182	True	True
rna-NM_001183226.3	NC_001146.8	-	712992	713685	713022	713655	1	712992,	713685,	0	gene-YNR049C	cmpl	cmpl	0,	30	633	30	633	True	True
rna-NM_001183227.1	NC_001146.8	-	714017	715418	714047	715388	1	714017,	715418,	0	gene-YNR050C	cmpl	cmpl	0,	30	1341	30	1341	True	True
rna-NM_001183228.1	NC_001146.8	-	716749	718357	716779	718327	1	716749,	718357,	0	gene-YNR051C	cmpl	cmpl	0,	30	1548	30	1548	True	True
rna-NM_001183229.3	NC_001146.8	-	719315	720677	719345	720647	1	719315,	720677,	0	gene-YNR052C	cmpl	cmpl	0,	30	1302	30	1302	True	True
rna-NM_001183230.1	NC_001146.8	-	721089	723142	721119	723112	2	721089,722302,	721770,723142,	0	gene-YNR053C	cmpl	cmpl	0,0,	30	1461	30	1461	True	True
rna-NM_001183231.1	NC_001146.8	-	723325	724336	723355	724306	1	723325,	724336,	0	gene-YNR054C	cmpl	cmpl	0,	30	951	30	951	True	True
rna-YNCN0020C	NC_001146.8	-	726133	726217	726217	726217	1	726133,	726217,	0	gene-YNCN0020C	none	none	-1,	0	0	0	0	True	False
rna-NM_001183232.3	NC_001146.8	-	728395	730216	728425	730186	1	728395,	730216,	0	gene-YNR055C	cmpl	cmpl	0,	30	1761	30	1761	True	True
rna-NM_001183233.3	NC_001146.8	-	731587	733333	731617	733303	1	731587,	733333,	0	gene-YNR056C	cmpl	cmpl	0,	30	1686	30	1686	True	True
rna-NM_001183234.1	NC_001146.8	-	733325	734099	733355	734069	1	733325,	734099,	0	gene-YNR057C	cmpl	cmpl	0,	30	714	30	714	True	True
rna-NM_001183235.1	NC_001146.8	+	734260	735763	734290	735733	1	734260,	735763,	0	gene-YNR058W	cmpl	cmpl	0,	30	1443	30	1443	True	True
rna-NM_001183236.3	NC_001146.8	+	736772	738575	736802	738545	1	736772,	738575,	0	gene-YNR059W	cmpl	cmpl	0,	30	1743	30	1743	True	True
rna-NM_001183237.1	NC_001146.8	+	739920	742140	739950	742110	1	739920,	742140,	0	gene-YNR060W	cmpl	cmpl	0,	30	2160	30	2160	True	True
rna-NM_001183238.1	NC_001146.8	-	742850	743570	742880	743540	1	742850,	743570,	0	gene-YNR061C	cmpl	cmpl	0,	30	660	30	660	True	True
rna-NM_001183239.3	NC_001146.8	-	744329	745373	744359	745343	1	744329,	745373,	0	gene-YNR062C	cmpl	cmpl	0,	30	984	30	984	True	True
rna-NM_001183240.3	NC_001146.8	+	746912	748796	746942	748766	1	746912,	748796,	0	gene-YNR063W	cmpl	cmpl	0,	30	1824	30	1824	True	True
rna-NM_001183241.1	NC_001146.8	-	749105	750038	749135	750008	1	749105,	750038,	0	gene-YNR064C	cmpl	cmpl	0,	30	873	30	873	True	True
rna-NM_001183242.1	NC_001146.8	-	750319	753730	750349	753700	1	750319,	753730,	0	gene-YNR065C	cmpl	cmpl	0,	30	3351	30	3351	True	True
rna-NM_001183243.3	NC_001146.8	-	753694	755065	753724	755035	1	753694,	755065,	0	gene-YNR066C	cmpl	cmpl	0,	30	1311	30	1311	True	True
rna-NM_001183244.1	NC_001146.8	-	755715	759129	755745	759099	1	755715,	759129,	0	gene-YNR067C	cmpl	cmpl	0,	30	3354	30	3354	True	True
rna-NM_001183245.1	NC_001146.8	-	760036	760915	760066	760885	1	760036,	760915,	0	gene-YNR068C	cmpl	cmpl	0,	30	819	30	819	True	True
rna-NM_001183246.3	NC_001146.8	-	761092	762622	761122	762592	1	761092,	762622,	0	gene-YNR069C	cmpl	cmpl	0,	30	1470	30	1470	True	True
rna-NM_001183247.4	NC_001146.8	+	765344	769406	765374	769376	1	765344,	769406,	0	gene-YNR070W	cmpl	cmpl	0,	30	4002	30	4002	True	True
rna-NM_001183248.1	NC_001146.8	-	770409	771498	770439	771468	1	770409,	771498,	0	gene-YNR071C	cmpl	cmpl	0,	30	1029	30	1029	True	True
rna-NM_001183249.1	NC_001146.8	+	772626	774381	772656	774351	1	772626,	774381,	0	gene-YNR072W	cmpl	cmpl	0,	30	1695	30	1695	True	True
rna-NM_001183250.3	NC_001146.8	-	774761	776330	774791	776300	1	774761,	776330,	0	gene-YNR073C	cmpl	cmpl	0,	30	1509	30	1509	True	True
rna-NM_001183251.1	NC_001146.8	-	777571	778768	777601	778738	1	777571,	778768,	0	gene-YNR074C	cmpl	cmpl	0,	30	1137	30	1137	True	True
rna-NM_001183252.1	NC_001146.8	+	779885	781070	779915	781040	1	779885,	781070,	0	gene-YNR075W	cmpl	cmpl	0,	30	1125	30	1125	True	True
rna-NM_001184621.3	NC_001146.8	-	781480	781633	781510	781603	1	781480,	781633,	0	gene-YNR075C-A	cmpl	cmpl	0,	30	93	30	93	True	True
rna-NM_001183253.3	NC_001146.8	+	781887	782310	781917	782280	1	781887,	782310,	0	gene-YNR076W	cmpl	cmpl	0,	30	363	30	363	True	True
rna-NM_001267862.1	NC_001146.8	-	783256	783571	783286	783541	1	783256,	783571,	0	gene-YNR077C	cmpl	cmpl	0,	30	255	30	255	True	True
rna-NM_001184623.1	NC_001147.6	+	554	770	584	740	1	554,	770,	0	gene-YOL166W-A	cmpl	cmpl	0,	30	156	30	156	True	True
rna-NM_001183418.1	NC_001147.6	-	1616	2108	1646	2078	1	1616,	2108,	0	gene-YOL165C	cmpl	cmpl	0,	30	432	30	432	True	True
rna-NM_001184575.1	NC_001147.6	+	4099	4342	4129	4312	1	4099,	4342,	0	gene-YOL164W-A	cmpl	cmpl	0,	30	183	30	183	True	True
rna-NM_001183417.1	NC_001147.6	+	6144	8145	6174	8115	1	6144,	8145,	0	gene-YOL164W	cmpl	cmpl	0,	30	1941	30	1941	True	True
rna-NM_001183416.1	NC_001147.6	+	9566	10136	9596	10106	1	9566,	10136,	0	gene-YOL163W	cmpl	cmpl	0,	30	510	30	510	True	True
rna-NM_001183415.1	NC_001147.6	+	10088	10796	10118	10766	1	10088,	10796,	0	gene-YOL162W	cmpl	cmpl	0,	30	648	30	648	True	True
rna-NM_001183414.1	NC_001147.6	-	11518	11941	11548	11911	1	11518,	11941,	0	gene-YOL161C	cmpl	cmpl	0,	30	363	30	363	True	True
rna-NM_001348873.1	NC_001147.6	+	14282	14684	14312	14654	1	14282,	14684,	0	gene-YOL160W	cmpl	cmpl	0,	30	342	30	342	True	True
rna-NM_001184493.1	NC_001147.6	-	15202	15535	15232	15505	1	15202,	15535,	0	gene-YOL159C-A	cmpl	cmpl	0,	30	273	30	273	True	True
rna-NM_001183412.1	NC_001147.6	-	17250	17826	17280	17796	1	17250,	17826,	0	gene-YOL159C	cmpl	cmpl	0,	30	516	30	516	True	True
rna-NM_001183411.1	NC_001147.6	-	19460	21341	19490	21311	1	19460,	21341,	0	gene-YOL158C	cmpl	cmpl	0,	30	1821	30	1821	True	True
rna-NM_001183410.1	NC_001147.6	-	22494	24324	22524	24294	1	22494,	24324,	0	gene-YOL157C	cmpl	cmpl	0,	30	1770	30	1770	True	True
rna-NM_001183409.1	NC_001147.6	+	25242	27006	25272	26976	1	25242,	27006,	0	gene-YOL156W	cmpl	cmpl	0,	30	1704	30	1704	True	True
rna-NM_001184666.1	NC_001147.6	+	27053	27248	27083	27218	1	27053,	27248,	0	gene-YOL155W-A	cmpl	cmpl	0,	30	135	30	135	True	True
rna-NM_001183408.1	NC_001147.6	-	28672	31636	28702	31606	1	28672,	31636,	0	gene-YOL155C	cmpl	cmpl	0,	30	2904	30	2904	True	True
rna-NM_001183407.1	NC_001147.6	+	34627	35437	34657	35407	1	34627,	35437,	0	gene-YOL154W	cmpl	cmpl	0,	30	750	30	750	True	True
rna-YOL153C	NC_001147.6	-	36791	38597	36821	38567	1	36791,	38597,	0	gene-YOL153C	cmpl	cmpl	0,	30	1746	30	1746	True	True
rna-NM_001183406.1	NC_001147.6	+	40717	42640	40747	42610	1	40717,	42640,	0	gene-YOL152W	cmpl	cmpl	0,	30	1863	30	1863	True	True
rna-NM_001183405.1	NC_001147.6	+	43663	44752	43693	44722	1	43663,	44752,	0	gene-YOL151W	cmpl	cmpl	0,	30	1029	30	1029	True	True
rna-NM_001183403.1	NC_001147.6	+	44907	45663	44937	45633	1	44907,	45663,	0	gene-YOL149W	cmpl	cmpl	0,	30	696	30	696	True	True
rna-NM_001183402.1	NC_001147.6	-	45729	47604	45759	47574	1	45729,	47604,	0	gene-YOL148C	cmpl	cmpl	0,	30	1815	30	1815	True	True
rna-NM_001183401.1	NC_001147.6	-	47902	48673	47932	48643	1	47902,	48673,	0	gene-YOL147C	cmpl	cmpl	0,	30	711	30	711	True	True
rna-NM_001183400.1	NC_001147.6	+	48833	49478	48863	49448	1	48833,	49478,	0	gene-YOL146W	cmpl	cmpl	0,	30	585	30	585	True	True
rna-NM_001183399.2	NC_001147.6	-	49524	52818	49554	52788	1	49524,	52818,	0	gene-YOL145C	cmpl	cmpl	0,	30	3234	30	3234	True	True
rna-NM_001183398.1	NC_001147.6	+	53067	54582	53097	54552	1	53067,	54582,	0	gene-YOL144W	cmpl	cmpl	0,	30	1455	30	1455	True	True
rna-NM_001183397.1	NC_001147.6	-	54564	55134	54594	55104	1	54564,	55134,	0	gene-YOL143C	cmpl	cmpl	0,	30	510	30	510	True	True
rna-NM_001183396.2	NC_001147.6	+	55527	56310	55557	56280	1	55527,	56310,	0	gene-YOL142W	cmpl	cmpl	0,	30	723	30	723	True	True
rna-NM_001183395.2	NC_001147.6	+	56421	58569	56451	58539	1	56421,	58569,	0	gene-YOL141W	cmpl	cmpl	0,	30	2088	30	2088	True	True
rna-NM_001183394.1	NC_001147.6	+	58728	60060	58758	60030	1	58728,	60060,	0	gene-YOL140W	cmpl	cmpl	0,	30	1272	30	1272	True	True
rna-NM_001183393.1	NC_001147.6	-	60352	61054	60382	61024	1	60352,	61054,	0	gene-YOL139C	cmpl	cmpl	0,	30	642	30	642	True	True
rna-NM_001183392.2	NC_001147.6	-	61294	65380	61324	65350	1	61294,	65380,	0	gene-YOL138C	cmpl	cmpl	0,	30	4026	30	4026	True	True
rna-NM_001183391.1	NC_001147.6	+	65590	67144	65620	67114	1	65590,	67144,	0	gene-YOL137W	cmpl	cmpl	0,	30	1494	30	1494	True	True
rna-NM_001183390.1	NC_001147.6	-	67530	68784	67560	68754	1	67530,	68784,	0	gene-YOL136C	cmpl	cmpl	0,	30	1194	30	1194	True	True
rna-NM_001183389.1	NC_001147.6	-	69345	70074	69375	70044	1	69345,	70074,	0	gene-YOL135C	cmpl	cmpl	0,	30	669	30	669	True	True
rna-NM_001183387.1	NC_001147.6	+	70294	70720	70324	70690	1	70294,	70720,	0	gene-YOL133W	cmpl	cmpl	0,	30	366	30	366	True	True
rna-NM_001183386.1	NC_001147.6	+	71269	72745	71299	72715	1	71269,	72745,	0	gene-YOL132W	cmpl	cmpl	0,	30	1416	30	1416	True	True
rna-NM_001183385.1	NC_001147.6	+	73000	73387	73030	73357	1	73000,	73387,	0	gene-YOL131W	cmpl	cmpl	0,	30	327	30	327	True	True
rna-NM_001183384.1	NC_001147.6	+	74369	77009	74399	76979	1	74369,	77009,	0	gene-YOL130W	cmpl	cmpl	0,	30	2580	30	2580	True	True
rna-NM_001183383.1	NC_001147.6	+	77529	78144	77559	78114	1	77529,	78144,	0	gene-YOL129W	cmpl	cmpl	0,	30	555	30	555	True	True
rna-NM_001183382.1	NC_001147.6	-	78321	79509	78351	79479	1	78321,	79509,	0	gene-YOL128C	cmpl	cmpl	0,	30	1128	30	1128	True	True
rna-NM_001183381.1	NC_001147.6	+	80317	81220	80347	81190	2	80317,80774,	80360,81220,	0	gene-YOL127W	cmpl	cmpl	0,1,	30	429	30	429	True	True
rna-NM_001183380.1	NC_001147.6	-	81756	82950	81786	82920	1	81756,	82950,	0	gene-YOL126C	cmpl	cmpl	0,	30	1134	30	1134	True	True
rna-NM_001183379.2	NC_001147.6	+	83803	85294	83833	85264	1	83803,	85294,	0	gene-YOL125W	cmpl	cmpl	0,	30	1431	30	1431	True	True
rna-NM_001183378.1	NC_001147.6	-	85425	86787	85455	86757	1	85425,	86787,	0	gene-YOL124C	cmpl	cmpl	0,	30	1302	30	1302	True	True
rna-NM_001183377.1	NC_001147.6	+	87813	89478	87843	89448	1	87813,	89478,	0	gene-YOL123W	cmpl	cmpl	0,	30	1605	30	1605	True	True
rna-NM_001183376.1	NC_001147.6	-	89661	91449	89691	91419	1	89661,	91449,	0	gene-YOL122C	cmpl	cmpl	0,	30	1728	30	1728	True	True
rna-NM_001183375.1	NC_001147.6	-	91995	92880	92025	92850	2	91995,92830,	92440,92880,	0	gene-YOL121C	cmpl	cmpl	2,0,	30	435	30	435	True	True
rna-NM_001183374.1	NC_001147.6	-	93364	94432	93394	94402	2	93364,94290,	93843,94432,	0	gene-YOL120C	cmpl	cmpl	1,0,	30	561	30	561	True	True
rna-NM_001183373.1	NC_001147.6	-	94825	96391	94855	96361	1	94825,	96391,	0	gene-YOL119C	cmpl	cmpl	0,	30	1506	30	1506	True	True
rna-NM_001348874.1	NC_001147.6	-	96577	96946	96607	96916	1	96577,	96946,	0	gene-YOL118C	cmpl	cmpl	0,	30	309	30	309	True	True
rna-NM_001183371.1	NC_001147.6	+	97520	99518	97550	99488	1	97520,	99518,	0	gene-YOL117W	cmpl	cmpl	0,	30	1938	30	1938	True	True
rna-NM_001183370.1	NC_001147.6	+	99778	100987	99808	100957	1	99778,	100987,	0	gene-YOL116W	cmpl	cmpl	0,	30	1149	30	1149	True	True
rna-NM_001183369.1	NC_001147.6	+	101444	103259	101474	103229	1	101444,	103259,	0	gene-YOL115W	cmpl	cmpl	0,	30	1755	30	1755	True	True
rna-NM_001183368.1	NC_001147.6	-	103286	103955	103316	103925	1	103286,	103955,	0	gene-YOL114C	cmpl	cmpl	0,	30	609	30	609	True	True
rna-NM_001183367.1	NC_001147.6	+	104295	106323	104325	106293	1	104295,	106323,	0	gene-YOL113W	cmpl	cmpl	0,	30	1968	30	1968	True	True
rna-NM_001183366.1	NC_001147.6	+	106679	108218	106709	108188	1	106679,	108218,	0	gene-YOL112W	cmpl	cmpl	0,	30	1479	30	1479	True	True
rna-NM_001183365.1	NC_001147.6	-	108227	108926	108257	108896	1	108227,	108926,	0	gene-YOL111C	cmpl	cmpl	0,	30	639	30	639	True	True
rna-NM_001183364.1	NC_001147.6	+	109145	109919	109175	109889	1	109145,	109919,	0	gene-YOL110W	cmpl	cmpl	0,	30	714	30	714	True	True
rna-NM_001183363.1	NC_001147.6	+	110266	110668	110296	110638	1	110266,	110668,	0	gene-YOL109W	cmpl	cmpl	0,	30	342	30	342	True	True
rna-YNCO0001C	NC_001147.6	-	110961	111033	111033	111033	1	110961,	111033,	0	gene-YNCO0001C	none	none	-1,	0	0	0	0	True	False
rna-NM_001183362.1	NC_001147.6	-	111400	111916	111430	111886	1	111400,	111916,	0	gene-YOL108C	cmpl	cmpl	0,	30	456	30	456	True	True
rna-NM_001183361.1	NC_001147.6	+	112071	113160	112101	113130	1	112071,	113160,	0	gene-YOL107W	cmpl	cmpl	0,	30	1029	30	1029	True	True
rna-YNCO0002W	NC_001147.6	+	113801	113874	113874	113874	1	113801,	113874,	0	gene-YNCO0002W	none	none	-1,	0	0	0	0	True	False
rna-NM_001183359.1	NC_001147.6	-	114107	115838	114137	115808	1	114107,	115838,	0	gene-YOL105C	cmpl	cmpl	0,	30	1671	30	1671	True	True
rna-NM_001183358.1	NC_001147.6	-	116365	117484	116395	117454	1	116365,	117484,	0	gene-YOL104C	cmpl	cmpl	0,	30	1059	30	1059	True	True
rna-NM_001184383.1	NC_001147.6	+	117969	119352	117999	119322	1	117969,	119352,	0	gene-YOL103W-A	cmpl	cmpl	0,	30	1323	30	1323	True	True
rna-NM_001184384.2	NC_001147.6	+	117969	123298	117999	123268	2	117969,119305,	119304,123298,	0	gene-YOL103W-B	cmpl	cmpl	0,0,	30	5268	30	5268	True	True
rna-NM_001183357.1	NC_001147.6	+	123970	125860	124000	125830	1	123970,	125860,	0	gene-YOL103W	cmpl	cmpl	0,	30	1830	30	1830	True	True
rna-NM_001183356.1	NC_001147.6	-	125966	126719	125996	126689	1	125966,	126719,	0	gene-YOL102C	cmpl	cmpl	0,	30	693	30	693	True	True
rna-NM_001183355.1	NC_001147.6	-	126951	127950	126981	127920	1	126951,	127950,	0	gene-YOL101C	cmpl	cmpl	0,	30	939	30	939	True	True
rna-NM_001183354.1	NC_001147.6	+	129206	132512	129236	132482	1	129206,	132512,	0	gene-YOL100W	cmpl	cmpl	0,	30	3246	30	3246	True	True
rna-NM_001183352.1	NC_001147.6	-	132694	135868	132724	135838	1	132694,	135868,	0	gene-YOL098C	cmpl	cmpl	0,	30	3114	30	3114	True	True
rna-NM_001184665.1	NC_001147.6	+	136189	136435	136219	136405	1	136189,	136435,	0	gene-YOL097W-A	cmpl	cmpl	0,	30	186	30	186	True	True
rna-NM_001183351.1	NC_001147.6	-	136496	137855	136526	137825	1	136496,	137855,	0	gene-YOL097C	cmpl	cmpl	0,	30	1299	30	1299	True	True
rna-NM_001183350.1	NC_001147.6	-	138076	139075	138106	139045	1	138076,	139075,	0	gene-YOL096C	cmpl	cmpl	0,	30	939	30	939	True	True
rna-NM_001183349.1	NC_001147.6	-	139196	141377	139226	141347	1	139196,	141377,	0	gene-YOL095C	cmpl	cmpl	0,	30	2121	30	2121	True	True
rna-NM_001183348.1	NC_001147.6	-	141553	142585	141583	142555	1	141553,	142585,	0	gene-YOL094C	cmpl	cmpl	0,	30	972	30	972	True	True
rna-NM_001183347.1	NC_001147.6	+	142784	143726	142814	143696	1	142784,	143726,	0	gene-YOL093W	cmpl	cmpl	0,	30	882	30	882	True	True
rna-NM_001183346.1	NC_001147.6	+	144173	145160	144203	145130	1	144173,	145160,	0	gene-YOL092W	cmpl	cmpl	0,	30	927	30	927	True	True
rna-NM_001183345.1	NC_001147.6	+	145303	147193	145333	147163	1	145303,	147193,	0	gene-YOL091W	cmpl	cmpl	0,	30	1830	30	1830	True	True
rna-NM_001183344.1	NC_001147.6	+	147351	150306	147381	150276	1	147351,	150306,	0	gene-YOL090W	cmpl	cmpl	0,	30	2895	30	2895	True	True
rna-NM_001183343.1	NC_001147.6	-	150367	153520	150397	153490	1	150367,	153520,	0	gene-YOL089C	cmpl	cmpl	0,	30	3093	30	3093	True	True
rna-NM_001183342.1	NC_001147.6	-	153881	154775	153911	154745	1	153881,	154775,	0	gene-YOL088C	cmpl	cmpl	0,	30	834	30	834	True	True
rna-NM_001183341.1	NC_001147.6	-	155256	158667	155286	158637	1	155256,	158667,	0	gene-YOL087C	cmpl	cmpl	0,	30	3351	30	3351	True	True
