chromosome	gene_id	transcript_id	start	end	utr5_length	cds_length	utr3_length	strand	rep_transcript	modified
NC_001147.6	YOL087C	NM_001183341.1	155256	158667	30	3351	30	-	True	True
NC_001147.6	YOL086W-A	NM_001184492.1	159142	159475	30	273	30	+	True	True
NC_001147.6	YOL086C	NM_001183340.1	159517	160624	30	1047	30	-	True	True
NC_001147.6	YOL085C	NM_001348875.1	161642	162044	30	342	30	-	True	True
NC_001147.6	YOL084W	NM_001183338.1	162325	165361	30	2976	30	+	True	True
NC_001147.6	YOL083W	NM_001183337.1	165683	166982	30	1239	30	+	True	True
NC_001147.6	YOL082W	NM_001183336.1	168696	170004	30	1248	30	+	True	True
NC_001147.6	YOL081W	NM_001183335.1	171039	180339	30	9240	30	+	True	True
NC_001147.6	YOL080C	NM_001183334.1	180527	181457	30	870	30	-	True	True
NC_001147.6	YOL078W	NM_001183332.1	181651	185242	30	3531	30	+	True	True
NC_001147.6	YOL077W-A	NM_001184377.1	185407	185674	30	207	30	+	True	True
NC_001147.6	YOL077C	NM_001183331.2	185817	186753	30	876	30	-	True	True
NC_001147.6	YOL076W	NM_001183330.1	186993	189444	30	2391	30	+	True	True
NC_001147.6	YOL075C	NM_001183329.2	189627	193572	30	3885	30	-	True	True
NC_001147.6	YOL073C	NM_001183328.1	193801	194830	30	969	30	-	True	True
NC_001147.6	YOL072W	NM_001183327.1	194939	196367	30	1368	30	+	True	True
NC_001147.6	YOL071W	NM_001183326.1	196476	197025	30	489	30	+	True	True
NC_001147.6	YOL070C	NM_001183325.1	197189	198755	30	1506	30	-	True	True
NC_001147.6	YOL069W	NM_001183324.1	198911	200327	30	1356	30	+	True	True
NC_001147.6	YOL068C	NM_001183323.1	200337	201909	30	1512	30	-	True	True
NC_001147.6	YOL067C	NM_001183322.1	201954	202548	30	534	30	-	True	True
NC_001147.6	YOL066C	NM_001183321.1	202665	204501	30	1776	30	-	True	True
NC_001147.6	YOL065C	NM_001183320.1	204700	205915	30	1155	30	-	True	True
NC_001147.6	YOL064C	NM_001183319.1	206072	207206	30	1074	30	-	True	True
NC_001147.6	YOL063C	NM_001183318.1	207361	210295	30	2874	30	-	True	True
NC_001147.6	YOL062C	NM_001183317.1	210489	212025	30	1476	30	-	True	True
NC_001147.6	YOL061W	NM_001183316.1	212213	213764	30	1491	30	+	True	True
NC_001147.6	YOL060C	NM_001183315.1	213986	216167	30	2121	30	-	True	True
NC_001147.6	YOL059W	NM_001183314.1	217095	218478	30	1323	30	+	True	True
NC_001147.6	YOL058W	NM_001183313.2	219180	220503	30	1263	30	+	True	True
NC_001147.6	YOL057W	NM_001183312.1	220736	222932	30	2136	30	+	True	True
NC_001147.6	YOL056W	NM_001183311.1	223237	224209	30	912	30	+	True	True
NC_001147.6	YOL055C	NM_001183310.1	224389	226105	30	1656	30	-	True	True
NC_001147.6	YOL054W	NM_001183309.1	228583	229864	30	1221	30	+	True	True
NC_001147.6	YOL053W	NM_001183308.1	230054	231302	30	1188	30	+	True	True
NC_001147.6	YOL052C-A	NM_001183307.1	231539	231785	30	186	30	-	True	True
NC_001147.6	YOL052C	NM_001183306.1	232415	233666	30	1191	30	-	True	True
NC_001147.6	YOL051W	NM_001183305.1	234909	238215	30	3246	30	+	True	True
NC_001147.6	YOL049W	NM_001183303.1	238588	240124	30	1476	30	+	True	True
NC_001147.6	YOL048C	NM_001183302.1	240173	241340	30	1029	30	-	True	True
NC_001147.6	YOL047C	NM_001183301.1	241583	242777	30	1071	30	-	True	True
NC_001147.6	YOL045W	NM_001183299.1	243466	246832	30	3306	30	+	True	True
NC_001147.6	YOL044W	NM_001183298.1	247119	248331	30	1152	30	+	True	True
NC_001147.6	YOL043C	NM_001183297.1	248361	249564	30	1143	30	-	True	True
NC_001147.6	YOL042W	NM_001183296.1	249794	250946	30	1092	30	+	True	True
NC_001147.6	YOL041C	NM_001183295.1	251236	252676	30	1380	30	-	True	True
NC_001147.6	YOL040C	NM_001183294.1	253118	253607	30	429	30	-	True	True
NC_001147.6	YOL039W	NM_001183293.1	254266	254647	30	321	30	+	True	True
NC_001147.6	YOL038C-A	NM_001184641.1	254895	255051	30	96	30	-	True	True
NC_001147.6	YOL038W	NM_001183292.1	255306	256131	30	765	30	+	True	True
NC_001147.6	YOL036W	NM_001183290.1	256714	259060	30	2286	30	+	True	True
NC_001147.6	YOL034W	NM_001183288.1	259892	263234	30	3282	30	+	True	True
NC_001147.6	YOL033W	NM_001183287.1	263444	265115	30	1611	30	+	True	True
NC_001147.6	YOL032W	NM_001183286.1	265398	266199	30	741	30	+	True	True
NC_001147.6	YOL031C	NM_001183285.1	266233	267559	30	1266	30	-	True	True
NC_001147.6	YOL030W	NM_001183284.1	268156	269671	30	1455	30	+	True	True
NC_001147.6	YOL029C	NM_001183283.1	269784	270450	30	606	30	-	True	True
NC_001147.6	YOL028C	NM_001183282.1	270602	271400	30	738	30	-	True	True
NC_001147.6	YOL027C	NM_001183281.1	271972	273754	30	1722	30	-	True	True
NC_001147.6	YOL026C	NM_001183280.1	273981	274383	30	342	30	-	True	True
NC_001147.6	YOL025W	NM_001183279.1	274926	276969	30	1983	30	+	True	True
NC_001147.6	YOL024W	NM_001183278.1	277055	277634	30	519	30	+	True	True
NC_001147.6	YOL023W	NM_001183277.1	278025	280116	30	2031	30	+	True	True
NC_001147.6	YOL022C	NM_001183276.2	280241	281528	30	1227	30	-	True	True
NC_001147.6	YOL021C	NM_001183275.1	282390	285456	30	3006	30	-	True	True
NC_001147.6	YOL020W	NM_001183274.1	286141	287980	30	1779	30	+	True	True
NC_001147.6	YOL019W-A	NM_001184622.1	288389	288602	30	153	30	+	True	True
NC_001147.6	YOL019W	NM_001183273.1	288867	290583	30	1656	30	+	True	True
NC_001147.6	YOL018C	NM_001183272.1	290850	292104	30	1194	30	-	True	True
NC_001147.6	YOL017W	NM_001183271.1	292498	294703	30	2145	30	+	True	True
NC_001147.6	YOL016C	NM_001183270.1	294746	296150	30	1344	30	-	True	True
NC_001147.6	YOL015W	NM_001183269.1	297047	298868	30	1761	30	+	True	True
NC_001147.6	YOL014W	NM_001183268.1	299662	300097	30	375	30	+	True	True
NC_001147.6	YOL013C	NM_001183267.1	301349	303065	30	1656	30	-	True	True
NC_001147.6	YOL012C	NM_001183266.1	303548	304013	30	405	30	-	True	True
NC_001147.6	YOL011W	NM_001183265.1	305318	307439	30	2061	30	+	True	True
NC_001147.6	YOL010W	NM_001183264.1	307907	309071	30	1104	30	+	True	True
NC_001147.6	YOL009C	NM_001183263.1	309293	310169	30	816	30	-	True	True
NC_001147.6	YOL008W	NM_001183262.1	310281	310965	30	624	30	+	True	True
NC_001147.6	YOL007C	NM_001183261.1	311311	312397	30	1026	30	-	True	True
NC_001147.6	YOL006C	NM_001183260.1	313047	315417	30	2310	30	-	True	True
NC_001147.6	YOL005C	NM_001183259.1	315782	316205	30	363	30	-	True	True
NC_001147.6	YOL004W	NM_001183258.1	316907	321578	30	4611	30	+	True	True
NC_001147.6	YOL003C	NM_001183257.1	321827	323024	30	1137	30	-	True	True
NC_001147.6	YOL002C	NM_001183256.1	323380	324394	30	954	30	-	True	True
NC_001147.6	YOL001W	NM_001183255.1	325218	326160	30	882	30	+	True	True
NC_001147.6	YOR001W	NM_001183420.1	326801	329063	30	2202	30	+	True	True
NC_001147.6	YOR002W	NM_001183421.1	329386	331081	30	1635	30	+	True	True
NC_001147.6	YOR003W	NM_001183422.1	331424	332921	30	1437	30	+	True	True
NC_001147.6	YOR004W	NM_001183423.1	333561	334386	30	765	30	+	True	True
NC_001147.6	YOR005C	NM_001183424.1	334478	337373	30	2835	30	-	True	True
NC_001147.6	YOR006C	NM_001183425.1	337649	338651	30	942	30	-	True	True
NC_001147.6	YOR007C	NM_001183426.1	338907	340008	30	1041	30	-	True	True
NC_001147.6	YOR008C	NM_001183427.1	341247	342444	30	1137	30	-	True	True
NC_001147.6	YOR008C-A	NM_001184305.1	342826	343111	30	225	30	-	True	True
NC_001147.6	YOR009W	NM_001183428.1	344304	345828	30	1464	30	+	True	True
NC_001147.6	YOR010C	NM_001183429.1	346164	346980	30	756	30	-	True	True
NC_001147.6	YOR011W	NM_001183430.1	349648	353893	30	4185	30	+	True	True
NC_001147.6	YOR011W-A	NM_001184576.1	355621	355888	30	207	30	+	True	True
NC_001147.6	YOR012W	NM_001183431.1	356512	356986	30	414	30	+	True	True
NC_001147.6	YOR014W	NM_001183433.1	357643	359977	30	2274	30	+	True	True
NC_001147.6	YOR015W	NM_001348876.1	359962	360382	30	360	30	+	True	True
NC_001147.6	YOR016C	NM_001183435.1	360430	361114	30	624	30	-	True	True
NC_001147.6	YOR017W	NM_001183436.1	361381	363844	30	2403	30	+	True	True
NC_001147.6	YOR018W	NM_001183437.1	364338	366912	30	2514	30	+	True	True
NC_001147.6	YOR019W	NM_001183438.1	368096	370349	30	2193	30	+	True	True
NC_001147.6	YOR020C	NM_001183439.1	370493	370874	30	321	30	-	True	True
NC_001147.6	YOR020W-A	NM_001184536.1	371654	371987	30	273	30	+	True	True
NC_001147.6	YOR021C	NM_001183440.1	372767	373469	30	642	30	-	True	True
NC_001147.6	YOR022C	NM_001183441.1	373679	375887	30	2148	30	-	True	True
NC_001147.6	YOR023C	NM_001183442.1	375981	377742	30	1701	30	-	True	True
NC_001147.6	YOR025W	NM_001183444.1	378188	379592	30	1344	30	+	True	True
NC_001147.6	YOR026W	NM_001183445.1	379750	380836	30	1026	30	+	True	True
NC_001147.6	YOR027W	NM_001183446.1	381022	382852	30	1770	30	+	True	True
NC_001147.6	YOR028C	NM_001183447.1	383502	384450	30	888	30	-	True	True
NC_001147.6	YOR029W	NM_001348877.1	384569	384965	30	336	30	+	True	True
NC_001147.6	YOR030W	NM_001183449.1	386794	388714	30	1860	30	+	True	True
NC_001147.6	YOR031W	YOR031W	389182	389452	30	210	30	+	True	True
NC_001147.6	YOR032C	NM_001183451.1	389740	391105	30	1305	30	-	True	True
NC_001147.6	YOR032W-A	NM_001184624.1	392145	392406	30	201	30	+	True	True
NC_001147.6	YOR033C	NM_001183452.1	392385	394554	30	2109	30	-	True	True
NC_001147.6	YOR034C	NM_001183453.1	394806	397116	30	2250	30	-	True	True
NC_001147.6	YOR034C-A	NM_001184667.1	397395	397698	30	243	30	-	True	True
NC_001147.6	YOR035C	NM_001183454.1	397704	400134	30	2370	30	-	True	True
NC_001147.6	YOR036W	NM_001183455.1	400317	401244	30	867	30	+	True	True
NC_001147.6	YOR037W	NM_001183456.1	401524	402685	30	1101	30	+	True	True
NC_001147.6	YOR038C	NM_001183457.1	402730	405418	30	2628	30	-	True	True
NC_001147.6	YOR039W	NM_001183458.1	405737	406574	30	777	30	+	True	True
NC_001147.6	YOR040W	NM_001183459.1	407033	407951	30	858	30	+	True	True
NC_001147.6	YOR042W	NM_001183461.1	408394	409690	30	1236	30	+	True	True
NC_001147.6	YOR043W	NM_001183462.1	410839	412360	30	1461	30	+	True	True
NC_001147.6	YOR044W	NM_001183463.1	412976	413510	30	474	30	+	True	True
NC_001147.6	YOR045W	NM_001183464.1	413821	414067	30	186	30	+	True	True
NC_001147.6	YOR046C	NM_001183465.1	414428	415937	30	1449	30	-	True	True
NC_001147.6	YOR047C	NM_001183466.1	416316	417711	30	1335	30	-	True	True
NC_001147.6	YOR048C	NM_001183467.1	418599	421680	30	3021	30	-	True	True
NC_001147.6	YOR049C	NM_001183468.1	422637	423762	30	1065	30	-	True	True
NC_001147.6	YOR051C	NM_001183470.1	424815	426114	30	1239	30	-	True	True
NC_001147.6	YOR052C	NM_001183471.1	426741	427254	30	453	30	-	True	True
NC_001147.6	YOR054C	NM_001183473.1	427802	429887	30	2025	30	-	True	True
NC_001147.6	YOR056C	NM_001183475.1	430216	431656	30	1380	30	-	True	True
NC_001147.6	YOR057W	NM_001183476.1	432155	433403	30	1188	30	+	True	True
NC_001147.6	YOR058C	NM_001183477.1	433657	436375	30	2658	30	-	True	True
NC_001147.6	YOR059C	NM_001183478.1	438875	440288	30	1353	30	-	True	True
NC_001147.6	YOR060C	NM_001183479.1	440359	441193	30	774	30	-	True	True
NC_001147.6	YOR061W	NM_001183480.1	441503	442583	30	1020	30	+	True	True
NC_001147.6	YOR062C	NM_001183481.1	442694	443561	30	807	30	-	True	True
NC_001147.6	YOR063W	NM_001183482.1	444655	445879	30	1164	30	+	True	True
NC_001147.6	YOR064C	NM_001183483.1	446048	446768	30	660	30	-	True	True
NC_001147.6	YOR065W	NM_001183484.1	447408	448398	30	930	30	+	True	True
NC_001147.6	YOR066W	NM_001183485.1	449405	451355	30	1890	30	+	True	True
NC_001147.6	YOR067C	NM_001183486.1	451698	453492	30	1734	30	-	True	True
NC_001147.6	YOR069W	NM_001183488.1	453737	455825	30	2028	30	+	True	True
NC_001147.6	YOR068C	NM_001183487.1	453838	454243	30	345	30	-	True	True
NC_001147.6	YOR070C	NM_001183489.1	455876	457850	30	1914	30	-	True	True
NC_001147.6	YOR071C	NM_001183490.1	459449	461306	30	1797	30	-	True	True
NC_001147.6	YOR072W	NM_001348878.1	461471	461846	30	315	30	+	True	True
NC_001147.6	YOR072W-B	NM_001184526.1	464438	464660	30	162	30	+	True	True
NC_001147.6	YOR073W	NM_001183492.1	464740	466573	30	1773	30	+	True	True
NC_001147.6	YOR074C	NM_001183493.1	466644	467619	30	915	30	-	True	True
NC_001147.6	YOR075W	NM_001183494.1	468181	469282	30	1041	30	+	True	True
NC_001147.6	YOR076C	NM_001183495.1	469346	471650	30	2244	30	-	True	True
NC_001147.6	YOR077W	NM_001183496.1	471868	472627	30	699	30	+	True	True
NC_001147.6	YOR078W	NM_001183497.1	472694	473399	30	645	30	+	True	True
NC_001147.6	YOR079C	NM_001183498.1	473444	474446	30	942	30	-	True	True
NC_001147.6	YOR080W	NM_001183499.1	474563	476822	30	2199	30	+	True	True
NC_001147.6	YOR081C	NM_001183500.1	476908	479218	30	2250	30	-	True	True
NC_001147.6	YOR083W	NM_001183502.1	479502	480450	30	888	30	+	True	True
NC_001147.6	YOR084W	NM_001183503.1	480556	481780	30	1164	30	+	True	True
NC_001147.6	YOR085W	NM_001183504.1	482002	483115	30	1053	30	+	True	True
NC_001147.6	YOR086C	NM_001183505.1	483188	486809	30	3561	30	-	True	True
NC_001147.6	YOR087W	NM_001183506.1	487676	489764	30	2028	30	+	True	True
NC_001147.6	YOR089C	NM_001183508.1	490165	490858	30	633	30	-	True	True
NC_001147.6	YOR090C	NM_001183509.1	491092	492871	30	1719	30	-	True	True
NC_001147.6	YOR091W	NM_001183510.1	493402	494500	30	1038	30	+	True	True
NC_001147.6	YOR092W	NM_001183511.1	495096	496998	30	1842	30	+	True	True
NC_001147.6	YOR093C	NM_001183512.1	497475	502482	30	4947	30	-	True	True
NC_001147.6	YOR094W	NM_001183513.1	502764	503376	30	552	30	+	True	True
NC_001147.6	YOR095C	NM_001183514.1	503521	504358	30	777	30	-	True	True
NC_001147.6	YOR096W	NM_001183515.1	505763	506797	30	573	30	+	True	True
NC_001147.6	YOR097C	NM_001183516.1	506947	507535	30	528	30	-	True	True
NC_001147.6	YOR098C	NM_001183517.1	507917	511208	30	3231	30	-	True	True
NC_001147.6	YOR099W	NM_001183518.1	511794	513036	30	1182	30	+	True	True
NC_001147.6	YOR100C	NM_001183519.1	513264	514308	30	984	30	-	True	True
NC_001147.6	YOR101W	NM_001183520.1	515213	516203	30	930	30	+	True	True
NC_001147.6	YOR103C	NM_001183522.1	516418	516871	30	393	30	-	True	True
NC_001147.6	YOR104W	NM_001183523.1	517611	518520	30	849	30	+	True	True
NC_001147.6	YOR105W	NM_001270761.1	518164	518551	30	327	30	+	True	True
NC_001147.6	YOR106W	NM_001183525.1	519090	520002	30	852	30	+	True	True
NC_001147.6	YOR107W	NM_001183526.3	521322	522312	30	930	30	+	True	True
NC_001147.6	YOR108W	NM_001183527.1	522996	524871	30	1815	30	+	True	True
NC_001147.6	YOR109W	NM_001183528.3	525247	528631	30	3324	30	+	True	True
NC_001147.6	YOR110W	NM_001183529.1	528910	530278	30	1308	30	+	True	True
NC_001147.6	YOR111W	NM_001183530.3	530398	531157	30	699	30	+	True	True
NC_001147.6	YOR112W	NM_001183531.1	531477	533823	30	2286	30	+	True	True
NC_001147.6	YOR113W	NM_001183532.3	534044	536849	30	2745	30	+	True	True
NC_001147.6	YOR114W	NM_001183533.1	537539	538484	30	885	30	+	True	True
NC_001147.6	YOR115C	NM_001183534.3	538628	539495	30	807	30	-	True	True
NC_001147.6	YOR116C	NM_001183535.1	539732	544175	30	4383	30	-	True	True
NC_001147.6	YOR117W	NM_001183536.3	544998	546363	30	1305	30	+	True	True
NC_001147.6	YOR118W	NM_001183537.1	546826	548590	30	1704	30	+	True	True
NC_001147.6	YOR119C	NM_001183538.3	548761	550276	30	1455	30	-	True	True
NC_001147.6	YOR120W	NM_001183539.1	551083	552082	30	939	30	+	True	True
NC_001147.6	YOR122C	NM_001183541.3	552267	552917	30	381	30	-	True	True
NC_001147.6	YOR123C	NM_001183542.1	553145	554600	30	1395	30	-	True	True
NC_001147.6	YOR124C	NM_001183543.3	554793	558672	30	3819	30	-	True	True
NC_001147.6	YOR125C	NM_001183544.1	558999	559761	30	702	30	-	True	True
NC_001147.6	YOR126C	NM_001183545.3	559930	560707	30	717	30	-	True	True
NC_001147.6	YOR127W	NM_001183546.1	561139	564223	30	3024	30	+	True	True
NC_001147.6	YOR128C	NM_001183547.3	564445	566221	30	1716	30	-	True	True
NC_001147.6	YOR129C	NM_001183548.1	566846	569588	30	2682	30	-	True	True
NC_001147.6	YOR130C	NM_001183549.4	569898	570837	30	879	30	-	True	True
NC_001147.6	YOR131C	NM_001183550.1	572151	572868	30	657	30	-	True	True
NC_001147.6	YOR132W	NM_001183551.3	573144	574860	30	1656	30	+	True	True
NC_001147.6	YOR133W	NM_001183552.1	575067	577656	30	2529	30	+	True	True
NC_001147.6	YOR134W	NM_001183553.3	578533	579823	30	1230	30	+	True	True
NC_001147.6	YOR136W	NM_001183555.1	580219	581389	30	1110	30	+	True	True
NC_001147.6	YOR137C	NM_001183556.3	581782	583711	30	1869	30	-	True	True
NC_001147.6	YOR138C	NM_001183557.1	584278	586354	30	2016	30	-	True	True
NC_001147.6	YOR140W	NM_001183559.4	586950	589311	30	2301	30	+	True	True
NC_001147.6	YOR141C	NM_001183560.1	589911	592617	30	2646	30	-	True	True
NC_001147.6	YOR142W	NM_001183561.3	593026	594076	30	990	30	+	True	True
NC_001147.6	YOR142W-A	NM_001184385.3	595081	596464	30	1323	30	+	True	True
NC_001147.6	YOR142W-B	NM_001184386.2	595081	600410	30	5268	30	+	True	True
NC_001147.6	YOR143C	NM_001183562.1	601352	602372	30	960	30	-	True	True
NC_001147.6	YOR144C	NM_001183563.3	602686	605122	30	2376	30	-	True	True
NC_001147.6	YOR145C	NM_001183564.1	605316	606201	30	825	30	-	True	True
NC_001147.6	YOR147W	NM_001183566.3	606576	608505	30	1869	30	+	True	True
NC_001147.6	YOR148C	NM_001183567.1	608609	609227	30	558	30	-	True	True
NC_001147.6	YOR149C	NM_001183568.4	609807	611418	30	1551	30	-	True	True
NC_001147.6	YOR150W	NM_001183569.1	611968	612520	30	492	30	+	True	True
NC_001147.6	YOR151C	NM_001183570.3	612966	616701	30	3675	30	-	True	True
NC_001147.6	YOR152C	NM_001183571.1	617487	618318	30	771	30	-	True	True
NC_001147.6	YOR153W	NM_001183572.3	619809	624405	30	4536	30	+	True	True
NC_001147.6	YOR154W	NM_001183573.1	624698	626522	30	1764	30	+	True	True
NC_001147.6	YOR155C	NM_001183574.3	626597	628010	30	1353	30	-	True	True
NC_001147.6	YOR156C	NM_001183575.1	628329	630570	30	2181	30	-	True	True
NC_001147.6	YOR157C	NM_001183576.3	630935	631781	30	786	30	-	True	True
NC_001147.6	YOR158W	NM_001183577.1	632133	633150	30	957	30	+	True	True
NC_001147.6	YOR159C	NM_001183578.3	633251	633596	30	285	30	-	True	True
NC_001147.6	YOR160W	NM_001183579.1	633808	636787	30	2919	30	+	True	True
NC_001147.6	YOR161C	NM_001183580.3	636908	638588	30	1620	30	-	True	True
NC_001147.6	YOR161C-C	NM_001184625.1	639090	639297	30	147	30	-	True	True
NC_001147.6	YOR162C	NM_001183581.3	639529	642022	30	2433	30	-	True	True
NC_001147.6	YOR163W	NM_001183582.1	642710	643337	30	567	30	+	True	True
NC_001147.6	YOR164C	NM_001183583.3	643363	644362	30	939	30	-	True	True
NC_001147.6	YOR165W	NM_001183584.1	644535	646926	30	2331	30	+	True	True
NC_001147.6	YOR166C	NM_001183585.3	647095	648532	30	1377	30	-	True	True
NC_001147.6	YOR167C	NM_001183586.1	648773	649037	30	204	30	-	True	True
NC_001147.6	YOR168W	NM_001183587.3	649272	651762	30	2430	30	+	True	True
NC_001147.6	YOR171C	NM_001183590.1	651979	653914	30	1875	30	-	True	True
NC_001147.6	YOR172W	NM_001183591.3	654179	656600	30	2361	30	+	True	True
NC_001147.6	YOR173W	NM_001183592.1	657233	658355	30	1062	30	+	True	True
NC_001147.6	YOR174W	NM_001183593.3	658716	659631	30	855	30	+	True	True
NC_001147.6	YOR175C	NM_001183594.1	659784	661704	30	1860	30	-	True	True
NC_001147.6	YOR176W	NM_001183595.3	662370	663612	30	1182	30	+	True	True
NC_001147.6	YOR177C	NM_001183596.1	665754	667209	30	1395	30	-	True	True
NC_001147.6	YOR178C	NM_001183597.3	667829	670271	30	2382	30	-	True	True
NC_001147.6	YOR179C	NM_001183598.1	671814	672441	30	567	30	-	True	True
NC_001147.6	YOR180C	NM_001183599.3	674321	675197	30	816	30	-	True	True
NC_001147.6	YOR181W	NM_001183600.1	675908	677870	30	1902	30	+	True	True
NC_001147.6	YOR182C	NM_001183601.3	678160	678823	30	192	30	-	True	True
NC_001147.6	YOR183W	NM_001183602.1	678841	679291	30	390	30	+	True	True
NC_001147.6	YOR184W	NM_001183603.3	679326	680574	30	1188	30	+	True	True
NC_001147.6	YOR185C	NM_001183604.1	681413	682136	30	663	30	-	True	True
NC_001147.6	YOR186W	NM_001183605.3	683080	683575	30	435	30	+	True	True
NC_001147.6	YOR187W	NM_001183606.1	683999	685373	30	1314	30	+	True	True
NC_001147.6	YOR188W	NM_001183607.3	685736	689210	30	3414	30	+	True	True
NC_001147.6	YOR189W	NM_001183608.1	689593	690004	30	351	30	+	True	True
NC_001147.6	YOR190W	NM_001183609.3	690664	692062	30	1338	30	+	True	True
NC_001147.6	YOR191W	NM_001183610.1	692444	697364	30	4860	30	+	True	True
NC_001147.6	YOR192C	NM_001183611.3	698737	700597	30	1800	30	-	True	True
NC_001147.6	YOR192C-C	NM_001184668.1	703957	704254	30	237	30	-	True	True
NC_001147.6	YOR192C-B	NM_001184388.4	704388	709762	30	5313	30	-	True	True
NC_001147.6	YOR192C-A	NM_001184387.1	708385	709762	30	1317	30	-	True	True
NC_001147.6	YOR193W	NM_001183612.3	710415	711606	30	1131	30	+	True	True
NC_001147.6	YOR194C	NM_001183613.1	711652	712573	30	861	30	-	True	True
NC_001147.6	YOR195W	NM_001183614.3	712835	715361	30	2466	30	+	True	True
NC_001147.6	YOR196C	NM_001183615.1	715562	716867	30	1245	30	-	True	True
NC_001147.6	YOR197W	NM_001183616.3	717055	718414	30	1299	30	+	True	True
NC_001147.6	YOR198C	NM_001183617.1	718622	720095	30	1413	30	-	True	True
NC_001147.6	YOR201C	NM_001183620.3	720439	721738	30	1239	30	-	True	True
NC_001147.6	YOR202W	NM_001183621.1	721915	722638	30	663	30	+	True	True
NC_001147.6	YOR204W	NM_001183623.3	722880	724755	30	1815	30	+	True	True
NC_001147.6	YOR205C	NM_001183624.1	725533	727264	30	1671	30	-	True	True
NC_001147.6	YOR206W	NM_001183625.3	727481	729674	30	2133	30	+	True	True
NC_001147.6	YOR207C	NM_001183626.1	729977	733487	30	3450	30	-	True	True
NC_001147.6	YOR208W	NM_001183627.3	733894	736207	30	2253	30	+	True	True
NC_001147.6	YOR209C	NM_001183628.1	736406	737756	30	1290	30	-	True	True
NC_001147.6	YOR210W	NM_001183629.3	738289	738562	30	213	30	+	True	True
NC_001147.6	YOR211C	NM_001183630.1	738893	741599	30	2646	30	-	True	True
NC_001147.6	YOR212W	NM_001183631.3	742879	744211	30	1272	30	+	True	True
NC_001147.6	YOR213C	NM_001183632.1	744504	745311	30	747	30	-	True	True
NC_001147.6	YOR214C	NM_001183633.3	745562	746333	30	711	30	-	True	True
NC_001147.6	YOR215C	NM_001183634.1	746694	747312	30	558	30	-	True	True
NC_001147.6	YOR216C	NM_001183635.3	747494	749009	30	1455	30	-	True	True
